station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EHGG,2022-09-19 07:55,59.00,51.80,76.98,310.00,10.00,0.00,30.03,,6.21,,FEW,BKN,BKN,,2400.00,2800.00,3200.00,,,,,,,,,59.00,EHGG 190755Z AUTO 31010KT 270V360 9999 FEW024 BKN028 BKN032 15/11 Q1017 BECMG 33012KT TEMPO 5000 -SHRA FEW025CB,
EHGG,2022-09-19 08:25,55.40,51.80,87.65,290.00,5.00,0.00,30.03,,6.21,,FEW,,,,1500.00,,,,,,,,,,,55.40,EHGG 190825Z AUTO 29005KT 240V320 9999 FEW015CB 13/11 Q1017 BECMG 33012KT TEMPO 5000 -SHRA FEW025CB,
EHGG,2022-09-19 08:55,60.80,51.80,72.20,300.00,9.00,0.00,30.03,,6.21,,NSC,,,,,,,,,,,,,,,60.80,EHGG 190855Z AUTO 30009KT 250V330 9999 NSC 16/11 Q1017 BECMG 33012KT TEMPO 5000 -SHRA FEW025CB,
EHGG,2022-09-19 09:25,60.80,48.20,63.15,320.00,13.00,0.00,30.03,,6.21,,FEW,,,,3200.00,,,,,,,,,,,60.80,EHGG 190925Z AUTO 32013KT 270V360 9999 FEW032 16/09 Q1017 BECMG 33012KT TEMPO 5000 -SHRA FEW025CB,
EHGG,2022-09-19 09:55,57.20,48.20,71.83,320.00,14.00,0.00,30.06,,6.21,26.00,FEW,SCT,,,2000.00,4600.00,,,-RA,,,,,,,57.20,EHGG 190955Z AUTO 32014G26KT 260V020 9999 -RA FEW020CB SCT046 14/09 Q1018 TEMPO 5000 SHRA FEW025CB,
EHGG,2022-09-19 10:25,53.60,50.00,87.56,280.00,8.00,0.00,30.06,,6.21,,FEW,FEW,SCT,BKN,600.00,1500.00,2000.00,2900.00,,,,,,,,53.60,EHGG 191025Z AUTO 28008KT 250V320 9999 FEW006 FEW015CB SCT020 BKN029 12/10 Q1018 RERA TEMPO 2000 TSRA SHRA FEW020CB,
EHGG,2022-09-19 10:55,59.00,53.60,82.25,300.00,5.00,0.00,30.06,,6.21,,FEW,SCT,BKN,,1500.00,3600.00,4200.00,,,,,,,,,59.00,EHGG 191055Z AUTO 30005KT 260V360 9999 FEW015CB SCT036 BKN042 15/12 Q1018 TEMPO 2000 TSRA SHRA FEW020CB,
EHGG,2022-09-19 11:25,60.80,50.00,67.54,340.00,8.00,0.00,30.06,,6.21,,SCT,BKN,,,3900.00,4700.00,,,,,,,,,,60.80,EHGG 191125Z AUTO 34008KT 290V020 9999 SCT039 BKN047 16/10 Q1018 TEMPO 7000 -SHRA FEW025CB,
EHGG,2022-09-19 11:55,62.60,48.20,59.26,320.00,11.00,0.00,30.06,,6.21,,FEW,,,,3400.00,,,,,,,,,,,62.60,EHGG 191155Z AUTO 32011KT 260V010 9999 FEW034 17/09 Q1018 NOSIG,
EHGG,2022-09-19 12:25,60.80,48.20,63.15,340.00,13.00,0.00,30.06,,6.21,,BKN,BKN,,,3300.00,4200.00,,,,,,,,,,60.80,EHGG 191225Z AUTO 34013KT 290V020 9999 BKN033 BKN042 16/09 Q1018 TEMPO 7000 -SHRA FEW025CB,
EHGG,2022-09-19 12:55,62.60,46.40,55.37,330.00,12.00,0.00,30.06,,6.21,,FEW,,,,3200.00,,,,,,,,,,,62.60,EHGG 191255Z AUTO 33012KT 290V020 9999 FEW032 17/08 Q1018 TEMPO 7000 -SHRA FEW025CB,
EHGG,2022-09-19 13:25,62.60,50.00,63.38,320.00,12.00,0.00,30.06,,6.21,,FEW,SCT,,,2700.00,4700.00,,,,,,,,,,62.60,EHGG 191325Z AUTO 32012KT 290V010 9999 FEW027 SCT047 17/10 Q1018 TEMPO 7000 -SHRA FEW025CB,
EHGG,2022-09-19 13:55,59.00,48.20,67.33,330.00,12.00,0.00,30.06,,6.21,,FEW,,,,4300.00,,,,,,,,,,,59.00,EHGG 191355Z AUTO 33012KT 9999 FEW043 15/09 Q1018 TEMPO 7000 -SHRA FEW025CB,
EHGG,2022-09-19 14:25,57.20,50.00,76.82,340.00,7.00,0.00,30.06,,6.21,,FEW,SCT,,,4200.00,4700.00,,,,,,,,,,57.20,COR EHGG 191425Z AUTO 34007KT 300V030 9999 FEW042 SCT047 14/10 Q1018 NOSIG,
EHGG,2022-09-19 14:55,60.80,42.80,51.45,310.00,16.00,0.00,30.09,,6.21,,FEW,,,,4500.00,,,,,,,,,,,60.80,EHGG 191455Z AUTO 31016KT 290V360 9999 FEW045 16/06 Q1019 NOSIG,
EHGG,2022-09-19 15:25,59.00,42.80,54.86,310.00,13.00,0.00,30.09,,6.21,,NSC,,,,,,,,,,,,,,,59.00,EHGG 191525Z AUTO 31013KT 280V350 9999 NSC 15/06 Q1019 NOSIG,
EHGG,2022-09-19 15:55,59.00,41.00,51.18,320.00,13.00,0.00,30.09,,6.21,23.00,NSC,,,,,,,,,,,,,,,59.00,EHGG 191555Z AUTO 32013G23KT 280V010 9999 NSC 15/05 Q1019 NOSIG,
EHGG,2022-09-19 16:25,59.00,42.80,54.86,310.00,12.00,0.00,30.09,,6.21,,NSC,,,,,,,,,,,,,,,59.00,EHGG 191625Z AUTO 31012KT 280V340 9999 NSC 15/06 Q1019 NOSIG,
EHGG,2022-09-19 16:55,57.20,42.80,58.52,310.00,9.00,0.00,30.09,,6.21,,NSC,,,,,,,,,,,,,,,57.20,EHGG 191655Z AUTO 31009KT 280V360 9999 NSC 14/06 Q1019 NOSIG,
EHGG,2022-09-19 17:25,55.40,44.60,66.91,300.00,7.00,0.00,30.09,,6.21,,NSC,,,,,,,,,,,,,,,55.40,EHGG 191725Z AUTO 30007KT 270V340 9999 NSC 13/07 Q1019 NOSIG,
EHGG,2022-09-19 17:55,53.60,42.80,66.70,310.00,6.00,0.00,30.09,,6.21,,NCD,,,,,,,,,,,,,,,53.60,EHGG 191755Z AUTO 31006KT 9999 NCD 12/06 Q1019 NOSIG,
EHGG,2022-09-19 18:25,50.00,42.80,76.18,290.00,5.00,0.00,30.09,,6.21,,NSC,,,,,,,,,,,,,,,50.00,EHGG 191825Z AUTO 29005KT 9999 NSC 10/06 Q1019 NOSIG,
EHGG,2022-09-19 18:55,48.20,42.80,81.47,270.00,5.00,0.00,30.12,,6.21,,NSC,,,,,,,,,,,,,,,45.63,EHGG 191855Z AUTO 27005KT 9999 NSC 09/06 Q1020 NOSIG,
EHGG,2022-09-19 19:25,48.20,42.80,81.47,270.00,4.00,0.00,30.12,,6.21,,NSC,,,,,,,,,,,,,,,46.34,EHGG 191925Z AUTO 27004KT 9999 NSC 09/06 Q1020 NOSIG,
EHGG,2022-09-19 19:55,48.20,42.80,81.47,260.00,5.00,0.00,30.12,,6.21,,NSC,,,,,,,,,,,,,,,45.63,EHGG 191955Z AUTO 26005KT 9999 NSC 09/06 Q1020 NOSIG,
EHGG,2022-09-19 20:25,48.20,44.60,87.28,280.00,4.00,0.00,30.12,,6.21,,NCD,,,,,,,,,,,,,,,46.34,EHGG 192025Z AUTO 28004KT 9999 NCD 09/07 Q1020 NOSIG,
EHGG,2022-09-19 20:55,50.00,46.40,87.37,270.00,3.00,0.00,30.12,,6.21,,OVC,,,,4800.00,,,,,,,,,,,50.00,EHGG 192055Z AUTO 27003KT 9999 OVC048 10/08 Q1020,
EHGG,2022-09-19 21:25,50.00,46.40,87.37,,2.00,0.00,30.12,,6.21,,OVC,,,,4900.00,,,,-RA,,,,,,,50.00,EHGG 192125Z AUTO VRB02KT 9999 -RA OVC049 10/08 Q1020,
EHGG,2022-09-19 21:55,50.00,46.40,87.37,230.00,5.00,0.00,30.12,,6.21,,OVC,,,,4900.00,,,,,,,,,,,50.00,EHGG 192155Z AUTO 23005KT 9999 OVC049 10/08 Q1020 REDZ,
EHGG,2022-09-19 22:25,48.20,44.60,87.28,250.00,3.00,0.00,30.12,,6.21,,NSC,,,,,,,,,,,,,,,47.21,EHGG 192225Z AUTO 25003KT 9999 NSC 09/07 Q1020,
EHGG,2022-09-19 22:55,46.40,42.80,87.19,270.00,4.00,0.00,30.12,,6.21,,NCD,,,,,,,,,,,,,,,44.24,EHGG 192255Z AUTO 27004KT 9999 NCD 08/06 Q1020,
EHGG,2022-09-19 23:25,42.80,42.80,100.00,250.00,5.00,0.00,30.12,,6.21,,NCD,,,,,,,,,,,,,,,39.22,EHGG 192325Z AUTO 25005KT 9999 NCD 06/06 Q1020,
EHGG,2022-09-19 23:55,42.80,41.00,93.30,250.00,5.00,0.00,30.12,,6.21,,NSC,,,,,,,,,,,,,,,39.22,EHGG 192355Z AUTO 25005KT 9999 NSC 06/05 Q1020,
EHGG,2022-09-20 00:25,42.80,41.00,93.30,250.00,4.00,0.00,30.12,,6.21,,NCD,,,,,,,,,,,,,,,40.03,EHGG 200025Z AUTO 25004KT 9999 NCD 06/05 Q1020,
EHGG,2022-09-20 00:55,42.80,41.00,93.30,260.00,4.00,0.00,30.12,,6.21,,NCD,,,,,,,,,,,,,,,40.03,EHGG 200055Z AUTO 26004KT 9999 NCD 06/05 Q1020,
EHGG,2022-09-20 01:25,42.80,39.20,86.99,250.00,1.00,0.00,30.12,,6.21,,NCD,,,,,,,,,,,,,,,42.80,EHGG 200125Z AUTO 25001KT 9999 NCD 06/04 Q1020,
EHGG,2022-09-20 01:55,42.80,41.00,93.30,240.00,2.00,0.00,30.12,,6.21,,NCD,,,,,,,,,,,,,,,42.80,EHGG 200155Z AUTO 24002KT 9999 NCD 06/05 Q1020,
EHGG,2022-09-20 02:25,39.20,37.40,93.19,230.00,4.00,0.00,30.12,,6.21,,NCD,,,,,,,,,,,,,,,35.83,EHGG 200225Z AUTO 23004KT 9999 NCD 04/03 Q1020,
EHGG,2022-09-20 02:55,41.00,39.20,93.24,,2.00,0.00,30.12,,6.21,,NCD,,,,,,,,,,,,,,,41.00,EHGG 200255Z AUTO VRB02KT 9999 NCD 05/04 Q1020,
EHGG,2022-09-20 03:25,41.00,39.20,93.24,,2.00,0.00,30.12,,6.21,,FEW,,,,4300.00,,,,,,,,,,,41.00,EHGG 200325Z AUTO VRB02KT 9999 FEW043 05/04 Q1020,
EHGG,2022-09-20 03:55,39.20,39.20,100.00,240.00,3.00,0.00,30.12,,6.21,,FEW,SCT,,,4200.00,4600.00,,,,,,,,,,36.92,EHGG 200355Z AUTO 24003KT 9999 FEW042 SCT046 04/04 Q1020,
EHGG,2022-09-20 04:25,42.80,42.80,100.00,270.00,3.00,0.00,30.12,,6.21,,SCT,SCT,OVC,,3300.00,4200.00,4800.00,,,,,,,,,41.03,EHGG 200425Z AUTO 27003KT 240V320 9999 SCT033 SCT042 OVC048 06/06 Q1020 NOSIG,
EHGG,2022-09-20 04:55,44.60,44.60,100.00,240.00,2.00,0.00,30.15,,6.21,,NSC,,,,,,,,,,,,,,,44.60,EHGG 200455Z AUTO 24002KT 9999 NSC 07/07 Q1021 NOSIG,
EHGG,2022-09-20 05:25,44.60,44.60,100.00,250.00,3.00,0.00,30.15,,6.21,,NSC,,,,,,,,,,,,,,,43.09,EHGG 200525Z AUTO 25003KT 9999 NSC 07/07 Q1021 NOSIG,
EHGG,2022-09-20 05:55,48.20,46.40,93.45,270.00,5.00,0.00,30.15,,6.21,,OVC,,,,3900.00,,,,DZ,,,,,,,45.63,EHGG 200555Z AUTO 27005KT 9999 DZ OVC039 09/08 Q1021 NOSIG,
EHGG,2022-09-20 06:25,48.20,46.40,93.45,240.00,5.00,0.00,30.15,,6.21,,NSC,,,,,,,,,,,,,,,45.63,EHGG 200625Z AUTO 24005KT 9999 NSC 09/08 Q1021 TEMPO 7000 -SHRA FEW025TCU,
EHGG,2022-09-20 06:55,51.80,48.20,87.47,310.00,4.00,0.00,30.18,,6.21,,NSC,,,,,,,,,,,,,,,51.80,EHGG 200655Z AUTO 31004KT 240V010 9999 NSC 11/09 Q1022 TEMPO 7000 -SHRA FEW025TCU,
EHGG,2022-09-20 07:25,51.80,48.20,87.47,30.00,3.00,0.00,30.18,,6.21,,FEW,BKN,,,4300.00,4800.00,,,,,,,,,,51.80,EHGG 200725Z AUTO 03003KT 320V060 9999 FEW043 BKN048 11/09 Q1022 REDZ TEMPO 7000 -SHRA FEW025TCU,
EHGG,2022-09-20 07:55,55.40,48.20,76.66,0.00,0.00,0.00,30.18,,6.21,,FEW,,,,4800.00,,,,,,,,,,,55.40,EHGG 200755Z AUTO 00000KT 9999 FEW048 13/09 Q1022 TEMPO 7000 -SHRA FEW025TCU,
EHGG,2022-09-20 08:25,55.40,50.00,81.99,260.00,5.00,0.00,30.18,,6.21,,SCT,,,,4000.00,,,,,,,,,,,55.40,EHGG 200825Z AUTO 26005KT 230V290 9999 SCT040 13/10 Q1022 TEMPO 7000 -SHRA FEW025TCU,
EHGG,2022-09-20 08:55,57.20,48.20,71.83,,2.00,0.00,30.18,,6.21,,NSC,,,,,,,,,,,,,,,57.20,EHGG 200855Z AUTO VRB02KT 9999 NSC 14/09 Q1022 TEMPO 7000 -SHRA FEW025TCU,
EHGG,2022-09-20 09:25,59.00,44.60,58.77,340.00,6.00,0.00,30.18,,6.21,,FEW,,,,2500.00,,,,,,,,,,,59.00,EHGG 200925Z AUTO 34006KT 280V020 9999 FEW025 15/07 Q1022 TEMPO 7000 -SHRA FEW025TCU,
EHGG,2022-09-20 09:55,60.80,44.60,55.12,340.00,6.00,0.00,30.18,,6.21,,FEW,,,,3500.00,,,,,,,,,,,60.80,EHGG 200955Z AUTO 34006KT 280V020 9999 FEW035 16/07 Q1022 NOSIG,
EHGG,2022-09-20 10:25,59.00,42.80,54.86,340.00,8.00,0.00,30.18,,6.21,,SCT,,,,3800.00,,,,,,,,,,,59.00,EHGG 201025Z AUTO 34008KT 300V040 9999 SCT038 15/06 Q1022 NOSIG,
EHGG,2022-09-20 10:55,59.00,42.80,54.86,350.00,7.00,0.00,30.18,,6.21,,BKN,BKN,,,3500.00,3900.00,,,,,,,,,,59.00,EHGG 201055Z AUTO 35007KT 290V040 9999 BKN035 BKN039 15/06 Q1022 NOSIG,
EHGG,2022-09-20 11:25,60.80,44.60,55.12,340.00,7.00,0.00,30.18,,6.21,,NSC,,,,,,,,,,,,,,,60.80,EHGG 201125Z AUTO 34007KT 300V020 9999 NSC 16/07 Q1022 NOSIG,
EHGG,2022-09-20 11:55,60.80,42.80,51.45,320.00,7.00,0.00,30.18,,6.21,,FEW,,,,4200.00,,,,,,,,,,,60.80,EHGG 201155Z AUTO 32007KT 280V010 9999 FEW042 16/06 Q1022 NOSIG,
EHGG,2022-09-20 12:25,62.60,39.20,42.00,320.00,10.00,0.00,30.18,,6.21,,FEW,,,,4700.00,,,,,,,,,,,62.60,EHGG 201225Z AUTO 32010KT 280V350 9999 FEW047 17/04 Q1022 NOSIG,
EHGG,2022-09-20 12:55,60.80,42.80,51.45,360.00,8.00,0.00,30.21,,6.21,,NSC,,,,,,,,,,,,,,,60.80,EHGG 201255Z AUTO 36008KT 300V050 9999 NSC 16/06 Q1023 NOSIG,
EHGG,2022-09-20 13:25,62.60,44.60,51.72,350.00,10.00,0.00,30.18,,6.21,,SCT,,,,4200.00,,,,,,,,,,,62.60,EHGG 201325Z AUTO 35010KT 290V040 9999 SCT042 17/07 Q1022 NOSIG,
EHGG,2022-09-20 13:55,62.60,44.60,51.72,340.00,10.00,0.00,30.21,,6.21,,NSC,,,,,,,,,,,,,,,62.60,EHGG 201355Z AUTO 34010KT 290V030 9999 NSC 17/07 Q1023 NOSIG,
EHGG,2022-09-20 14:25,60.80,44.60,55.12,350.00,8.00,0.00,30.21,,6.21,,NSC,,,,,,,,,,,,,,,60.80,EHGG 201425Z AUTO 35008KT 300V040 9999 NSC 16/07 Q1023 NOSIG,
EHGG,2022-09-20 14:55,60.80,42.80,51.45,360.00,9.00,0.00,30.21,,6.21,,NSC,,,,,,,,,,,,,,,60.80,EHGG 201455Z AUTO 36009KT 300V040 9999 NSC 16/06 Q1023 NOSIG,
EHGG,2022-09-20 15:25,59.00,46.40,62.92,,,0.00,30.21,,6.21,,NSC,,,,,,,,,,,,,,,59.00,EHGG 201525Z AUTO /////KT 9999 NSC 15/08 Q1023 NOSIG,
EHGG,2022-09-20 15:55,57.20,44.60,62.69,350.00,9.00,0.00,30.21,,6.21,,NSC,,,,,,,,,,,,,,,57.20,EHGG 201555Z AUTO 35009KT 310V030 9999 NSC 14/07 Q1023 NOSIG,
EHGG,2022-09-20 16:25,57.20,46.40,67.12,350.00,6.00,0.00,30.21,,6.21,,NSC,,,,,,,,,,,,,,,57.20,EHGG 201625Z AUTO 35006KT 300V050 9999 NSC 14/08 Q1023 NOSIG,
EHGG,2022-09-20 16:55,57.20,46.40,67.12,360.00,5.00,0.00,30.21,,6.21,,NSC,,,,,,,,,,,,,,,57.20,EHGG 201655Z AUTO 36005KT 320V030 9999 NSC 14/08 Q1023 NOSIG,
EHGG,2022-09-20 17:25,57.20,48.20,71.83,350.00,4.00,0.00,30.24,,6.21,,NSC,,,,,,,,,,,,,,,57.20,EHGG 201725Z AUTO 35004KT 310V030 9999 NSC 14/09 Q1024 NOSIG,
EHGG,2022-09-20 17:55,55.40,46.40,71.64,360.00,4.00,0.00,30.24,,6.21,,NSC,,,,,,,,,,,,,,,55.40,EHGG 201755Z AUTO 36004KT 320V030 9999 NSC 13/08 Q1024 NOSIG,
EHGG,2022-09-20 18:25,53.60,48.20,81.87,340.00,3.00,0.00,30.24,,6.21,,NSC,,,,,,,,,,,,,,,53.60,EHGG 201825Z AUTO 34003KT 9999 NSC 12/09 Q1024 NOSIG,
EHGG,2022-09-20 18:55,48.20,44.60,87.28,340.00,2.00,0.00,30.24,,6.21,,NCD,,,,,,,,,,,,,,,48.20,EHGG 201855Z AUTO 34002KT 9999 NCD 09/07 Q1024 NOSIG,
EHGG,2022-09-20 19:25,48.20,48.20,100.00,320.00,1.00,0.00,30.24,,6.21,,NCD,,,,,,,,,,,,,,,48.20,EHGG 201925Z AUTO 32001KT 9999 NCD 09/09 Q1024 NOSIG,
EHGG,2022-09-20 19:55,46.40,44.60,93.40,260.00,1.00,0.00,30.27,,6.21,,NSC,,,,,,,,,,,,,,,46.40,EHGG 201955Z AUTO 26001KT 9999 NSC 08/07 Q1025 NOSIG,
EHGG,2022-09-20 20:25,44.60,42.80,93.35,260.00,1.00,0.00,30.27,,6.21,,NSC,,,,,,,,,,,,,,,44.60,EHGG 202025Z AUTO 26001KT 9999 NSC 07/06 Q1025 NOSIG,
EHGG,2022-09-20 20:55,42.80,42.80,100.00,260.00,1.00,0.00,30.27,,6.21,,NCD,,,,,,,,,,,,,,,42.80,EHGG 202055Z AUTO 26001KT 9999 R05/1200N NCD 06/06 Q1025 TEMPO 9000 NSW,
EHGG,2022-09-20 21:25,42.80,42.80,100.00,250.00,1.00,0.00,30.27,,6.21,,NCD,,,,,,,,,,,,,,,42.80,EHGG 202125Z AUTO 25001KT 9999 NCD 06/06 Q1025,
EHGG,2022-09-20 21:55,42.80,42.80,100.00,250.00,2.00,0.00,30.27,,1.43,,NCD,,,,,,,,,,,,,,,42.80,EHGG 202155Z AUTO 25002KT 2300 NCD 06/06 Q1025,
EHGG,2022-09-20 22:25,42.80,42.80,100.00,240.00,2.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,42.80,EHGG 202225Z AUTO 24002KT 9999 NCD 06/06 Q1026,
EHGG,2022-09-20 22:55,41.00,41.00,100.00,240.00,2.00,0.00,30.30,,6.21,,NSC,,,,,,,,,,,,,,,41.00,EHGG 202255Z AUTO 24002KT 9999 R05/1000D NSC 05/05 Q1026,
EHGG,2022-09-20 23:25,41.00,41.00,100.00,240.00,2.00,0.00,30.30,,6.21,,NSC,,,,,,,,,,,,,,,41.00,EHGG 202325Z AUTO 24002KT 9999 NSC 05/05 Q1026,
EHGG,2022-09-20 23:55,39.20,39.20,100.00,240.00,2.00,0.00,30.30,,0.34,,NCD,,,,,,,,FG,,,,,,,39.20,EHGG 202355Z AUTO 24002KT 0550 R05/1700N FG NCD 04/04 Q1026,
EHGG,2022-09-21 00:25,39.20,39.20,100.00,240.00,3.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,36.92,EHGG 210025Z AUTO 24003KT 9999 NCD 04/04 Q1026,
EHGG,2022-09-21 00:55,39.20,39.20,100.00,240.00,2.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,39.20,EHGG 210055Z AUTO 24002KT 9999 NCD 04/04 Q1026,
EHGG,2022-09-21 01:25,39.20,39.20,100.00,240.00,2.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,39.20,EHGG 210125Z AUTO 24002KT 9999 R05/0700D NCD 04/04 Q1026,
EHGG,2022-09-21 01:55,39.20,39.20,100.00,250.00,2.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,39.20,EHGG 210155Z AUTO 25002KT 9999 NCD 04/04 Q1026,
EHGG,2022-09-21 02:25,39.20,39.20,100.00,250.00,1.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,39.20,EHGG 210225Z AUTO 25001KT 9999 NCD 04/04 Q1026,
EHGG,2022-09-21 02:55,37.40,37.40,100.00,250.00,1.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,37.40,EHGG 210255Z AUTO 25001KT 9999 NCD 03/03 Q1026,
EHGG,2022-09-21 03:25,37.40,37.40,100.00,250.00,1.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,37.40,EHGG 210325Z AUTO 25001KT 9999 R05/0800N NCD 03/03 Q1026,
EHGG,2022-09-21 03:55,37.40,37.40,100.00,250.00,1.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,37.40,EHGG 210355Z AUTO 25001KT 9999 NCD 03/03 Q1026,
EHGG,2022-09-21 04:25,37.40,35.60,93.14,250.00,1.00,0.00,30.30,,0.50,,NCD,,,,,,,,FG,,,,,,,37.40,COR EHGG 210425Z AUTO 25001KT 0800 R05/1900N FG NCD 03/02 Q1026 BECMG 8000 MIFG TEMPO 0500 BCFG,
EHGG,2022-09-21 04:55,37.40,37.40,100.00,250.00,1.00,0.00,30.30,,0.31,,NCD,,,,,,,,FG,,,,,,,37.40,EHGG 210455Z AUTO 25001KT 0500 R23/0650D FG NCD 03/03 Q1026 BECMG 9999 NSW,
EHGG,2022-09-21 05:25,37.40,37.40,100.00,200.00,2.00,0.00,30.30,,6.21,,NSC,,,,,,,,,,,,,,,37.40,EHGG 210525Z AUTO 20002KT 9999 NSC 03/03 Q1026 TEMPO 4000 BR,
EHGG,2022-09-21 05:55,37.40,37.40,100.00,,1.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,37.40,EHGG 210555Z AUTO VRB01KT 9999 NCD 03/03 Q1026 TEMPO 4000 BR,
EHGG,2022-09-21 06:25,39.20,39.20,100.00,,1.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,39.20,EHGG 210625Z AUTO VRB01KT 9999 NCD 04/04 Q1026 NOSIG,
EHGG,2022-09-21 06:55,46.40,46.40,100.00,,1.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,46.40,EHGG 210655Z AUTO VRB01KT 9999 NCD 08/08 Q1026 NOSIG,
EHGG,2022-09-21 07:25,50.00,48.20,93.50,,1.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,50.00,EHGG 210725Z AUTO VRB01KT 9999 NCD 10/09 Q1026 NOSIG,
EHGG,2022-09-21 07:55,53.60,50.00,87.56,,2.00,0.00,30.33,,6.21,,NCD,,,,,,,,,,,,,,,53.60,EHGG 210755Z AUTO VRB02KT 9999 NCD 12/10 Q1027 NOSIG,
EHGG,2022-09-21 08:25,55.40,50.00,81.99,,2.00,0.00,30.33,,6.21,,NCD,,,,,,,,,,,,,,,55.40,EHGG 210825Z AUTO VRB02KT 9999 NCD 13/10 Q1027 NOSIG,
EHGG,2022-09-21 08:55,59.00,50.00,72.01,270.00,3.00,0.00,30.33,,6.21,,NSC,,,,,,,,,,,,,,,59.00,EHGG 210855Z AUTO 27003KT 160V330 9999 NSC 15/10 Q1027 NOSIG,
EHGG,2022-09-21 09:25,60.80,46.40,59.01,260.00,3.00,0.00,30.33,,6.21,,NCD,,,,,,,,,,,,,,,60.80,EHGG 210925Z AUTO 26003KT 170V340 9999 NCD 16/08 Q1027 RE// NOSIG,
EHGG,2022-09-21 09:55,60.80,48.20,63.15,,1.00,0.00,30.33,,6.21,,SCT,,,,2800.00,,,,,,,,,,,60.80,EHGG 210955Z AUTO VRB01KT 9999 // SCT028 16/09 Q1027 RE// NOSIG,
EHGG,2022-09-21 10:25,60.80,46.40,59.01,220.00,4.00,0.00,30.33,,6.21,,NCD,,,,,,,,,,,,,,,60.80,EHGG 211025Z AUTO 22004KT 170V320 9999 NCD 16/08 Q1027 NOSIG,
EHGG,2022-09-21 10:55,60.80,44.60,55.12,,2.00,0.00,30.33,,6.21,,NCD,,,,,,,,,,,,,,,60.80,EHGG 211055Z AUTO VRB02KT 9999 NCD 16/07 Q1027 NOSIG,
EHGG,2022-09-21 11:25,62.60,44.60,51.72,210.00,3.00,0.00,30.33,,6.21,,NCD,,,,,,,,,,,,,,,62.60,EHGG 211125Z AUTO 21003KT 100V270 9999 NCD 17/07 Q1027 NOSIG,
EHGG,2022-09-21 11:55,62.60,42.80,48.28,,3.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,62.60,EHGG 211155Z AUTO VRB03KT 9999 NCD 17/06 Q1026 NOSIG,
EHGG,2022-09-21 12:25,62.60,41.00,45.04,,3.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,62.60,EHGG 211225Z AUTO VRB03KT 9999 NCD 17/05 Q1026 NOSIG,
EHGG,2022-09-21 12:55,64.40,42.80,45.32,190.00,4.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,64.40,EHGG 211255Z AUTO 19004KT 080V250 9999 NCD 18/06 Q1026 NOSIG,
EHGG,2022-09-21 13:25,64.40,41.00,42.28,,2.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,64.40,EHGG 211325Z AUTO VRB02KT 9999 NCD 18/05 Q1026 NOSIG,
EHGG,2022-09-21 13:55,62.60,41.00,45.04,180.00,5.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,62.60,EHGG 211355Z AUTO 18005KT 110V250 9999 NCD 17/05 Q1026 NOSIG,
EHGG,2022-09-21 14:25,62.60,41.00,45.04,,3.00,0.00,30.30,,6.21,,NCD,,,,,,,,,,,,,,,62.60,EHGG 211425Z AUTO VRB03KT 9999 NCD 17/05 Q1026 NOSIG,
EHGG,2022-09-21 14:55,60.80,42.80,51.45,220.00,3.00,0.00,30.27,,6.21,,NSC,,,,,,,,,,,,,,,60.80,EHGG 211455Z AUTO 22003KT 180V240 9999 NSC 16/06 Q1025 NOSIG,
EHGG,2022-09-21 15:25,64.40,41.00,42.28,220.00,3.00,0.00,30.27,,6.21,,NCD,,,,,,,,,,,,,,,64.40,EHGG 211525Z AUTO 22003KT 150V270 9999 NCD 18/05 Q1025 NOSIG,
EHGG,2022-09-21 15:55,62.60,41.00,45.04,,2.00,0.00,30.27,,6.21,,NCD,,,,,,,,,,,,,,,62.60,EHGG 211555Z AUTO VRB02KT 9999 NCD 17/05 Q1025 NOSIG,
EHGG,2022-09-21 16:25,62.60,41.00,45.04,100.00,1.00,0.00,30.27,,6.21,,NSC,,,,,,,,,,,,,,,62.60,EHGG 211625Z AUTO 10001KT 9999 NSC 17/05 Q1025 NOSIG,
